transaction_id,customer_id,merchant_id,transaction_datetime,transaction_amount,payment_method,channel,device_type,merchant_category,customer_location,transaction_status,failure_reason,processor_response_ms,is_fraud,is_chargeback
TXN00074753,CUST009170,MERCH00093,2024-02-04 10:00:47,92.12,Digital Wallet,Online,Mobile,Retail,NV,Approved,None,426,0,0
TXN00059477,CUST001350,MERCH00501,2024-12-26 23:19:10,91.33,Credit Card,Online,Desktop,Healthcare,IL,Approved,None,445,0,0
TXN00070725,CUST009849,MERCH00260,2024-07-26 02:22:12,29.19,Digital Wallet,Online,Desktop,Grocery,IL,Approved,None,608,0,0
TXN00005869,CUST003316,MERCH00692,2024-02-21 23:15:02,15.07,ACH,Mobile App,Desktop,Grocery,NY,Approved,None,611,0,0
TXN00007001,CUST008710,MERCH00339,2024-06-12 23:25:41,31.59,Credit Card,Online,Mobile,Healthcare,AZ,Approved,None,405,0,0
TXN00000868,CUST004527,MERCH00158,2024-11-10 12:21:43,27.46,Credit Card,Online,POS Terminal,Retail,OR,Approved,None,501,0,0
TXN00085540,CUST010747,MERCH00023,2024-05-18 15:11:48,194.96,Digital Wallet,In-Store,Desktop,Travel,OH,Approved,None,485,0,0
TXN00081632,CUST003793,MERCH00129,2024-12-05 21:25:47,68.17,ACH,Online,Desktop,Subscription,GA,Approved,None,149,0,1
TXN00066364,CUST000063,MERCH00748,2024-12-05 20:42:14,76.08,ACH,Online,Mobile,Retail,TX,Approved,None,454,0,0
TXN00084064,CUST007863,MERCH00338,2024-03-10 03:30:24,36.79,Credit Card,Mobile App,Mobile,Retail,PA,Approved,None,539,0,0
TXN00085689,CUST010942,MERCH00628,2024-11-30 22:35:09,47.99,Credit Card,In-Store,Desktop,Subscription,CA,Approved,None,234,0,0
TXN00011360,CUST005342,MERCH00093,2024-12-22 15:17:03,35.61,Debit Card,Online,Mobile,Subscription,FL,Approved,None,489,0,0
TXN00032320,CUST008811,MERCH00617,2024-12-20 08:04:27,8.76,Credit Card,In-Store,Desktop,Entertainment,CA,Approved,None,80,0,0
TXN00005412,CUST000655,MERCH00283,2024-04-19 23:54:08,4.83,Credit Card,Online,Desktop,Electronics,TX,Approved,None,409,0,0
TXN00083527,CUST005372,MERCH00075,2024-11-04 05:03:53,35.1,Debit Card,In-Store,Desktop,Retail,PA,Approved,None,563,0,0
TXN00062200,CUST011453,MERCH00267,2024-10-18 14:14:46,19.04,Credit Card,Online,Mobile,Retail,OR,Approved,None,742,0,0
TXN00040535,CUST006985,MERCH00682,2024-04-27 12:08:34,33.9,Debit Card,Online,Mobile,Healthcare,NV,Approved,None,500,0,0
TXN00030093,CUST009529,MERCH00491,2024-07-05 08:35:18,11.37,Credit Card,Mobile App,Mobile,Restaurant,AZ,Approved,None,479,0,0
TXN00013045,CUST002371,MERCH00672,2024-12-06 22:28:59,16.42,Debit Card,Online,POS Terminal,Restaurant,NC,Approved,None,429,0,0
TXN00013839,CUST003047,MERCH00617,2024-03-02 22:30:16,26.43,Debit Card,Mobile App,Desktop,Subscription,AZ,Approved,None,405,0,0
TXN00004059,CUST010420,MERCH00267,2024-07-08 20:03:15,26.7,Digital Wallet,Online,Mobile,Retail,OH,Approved,None,80,0,0
TXN00028926,CUST005583,MERCH00308,2024-09-17 19:36:31,10.34,ACH,In-Store,Mobile,Retail,NC,Approved,None,241,0,0
TXN00040467,CUST005362,MERCH00033,2024-11-27 13:21:31,95.89,Debit Card,In-Store,Mobile,Fuel,OR,Approved,None,142,0,0
TXN00005668,CUST001784,MERCH00573,2024-10-29 03:58:21,6.64,ACH,Online,Mobile,Travel,PA,Failed,Card Limit Exceeded,143,0,0
TXN00022252,CUST002677,MERCH00245,2024-01-04 21:29:51,41.46,Credit Card,In-Store,Desktop,Retail,TX,Approved,None,443,0,0
TXN00094456,CUST009963,MERCH00306,2024-08-04 23:05:37,15.07,ACH,In-Store,Desktop,Subscription,IL,Approved,None,128,0,0
TXN00096792,CUST009185,MERCH00021,2024-10-08 11:29:44,94.56,Debit Card,Online,POS Terminal,Electronics,OH,Approved,None,732,0,0
TXN00096989,CUST004823,MERCH00415,2024-05-12 11:54:04,20.2,Debit Card,In-Store,Desktop,Fuel,OR,Approved,None,314,0,0
TXN00068493,CUST010617,MERCH00190,2024-05-20 01:57:36,18.43,Credit Card,In-Store,Mobile,Restaurant,IL,Approved,None,764,0,0
TXN00027997,CUST004440,MERCH00167,2024-11-11 20:58:20,88.96,ACH,Online,Desktop,Retail,NV,Approved,None,346,0,0
TXN00091570,CUST006482,MERCH00163,2024-05-03 09:03:09,15.11,Debit Card,Mobile App,Desktop,Grocery,TX,Approved,None,466,1,0
TXN00070008,CUST010898,MERCH00111,2024-12-09 03:47:41,74.78,ACH,Mobile App,Desktop,Healthcare,NY,Approved,None,506,0,0
TXN00018197,CUST004153,MERCH00593,2024-03-11 07:21:06,56.52,ACH,Mobile App,POS Terminal,Fuel,PA,Approved,None,382,0,0
TXN00050968,CUST008436,MERCH00383,2024-06-09 16:42:57,56.52,Debit Card,Online,Desktop,Electronics,AZ,Approved,None,610,0,0
TXN00048616,CUST003112,MERCH00389,2024-07-19 18:51:21,42.44,Credit Card,Online,Desktop,Fuel,NY,Approved,None,593,0,0
TXN00030881,CUST007721,MERCH00222,2024-06-01 09:00:27,66.24,Debit Card,In-Store,Mobile,Retail,WA,Approved,None,469,0,0
TXN00037268,CUST004540,MERCH00159,2024-01-29 18:59:12,24.84,Credit Card,In-Store,POS Terminal,Subscription,NV,Approved,None,347,0,0
TXN00015355,CUST000131,MERCH00737,2024-04-18 14:41:31,87.86,Credit Card,In-Store,Desktop,Grocery,TX,Approved,None,549,0,0
TXN00030504,CUST008552,MERCH00789,2024-02-27 06:55:18,74.7,Digital Wallet,Mobile App,POS Terminal,Grocery,OH,Approved,None,602,0,0
TXN00021037,CUST009414,MERCH00272,2024-06-21 23:00:42,203.54,Debit Card,In-Store,POS Terminal,Retail,GA,Approved,None,451,0,0
TXN00057117,CUST009065,MERCH00269,2024-11-28 02:03:45,40.4,Debit Card,Mobile App,Tablet,Healthcare,IL,Approved,None,473,0,0
TXN00076868,CUST007567,MERCH00448,2024-04-09 03:33:00,53.04,Credit Card,In-Store,Mobile,Grocery,CO,Approved,None,577,0,0
TXN00060296,CUST001222,MERCH00410,2024-01-01 00:21:51,53.49,Digital Wallet,In-Store,Mobile,Retail,NC,Approved,None,347,0,0
TXN00014416,CUST001754,MERCH00667,2024-02-20 10:35:17,17.14,Debit Card,Mobile App,POS Terminal,Retail,PA,Approved,None,599,0,0
TXN00086530,CUST000933,MERCH00520,2024-05-30 07:04:27,127.13,Digital Wallet,In-Store,Mobile,Electronics,GA,Approved,None,660,1,0
TXN00007472,CUST009355,MERCH00595,2024-08-02 15:52:18,71.94,Credit Card,Online,POS Terminal,,CA,Failed,Insufficient Funds,307,0,0
TXN00080305,CUST003786,MERCH00250,2024-06-02 18:04:17,9.83,Credit Card,Online,Desktop,Travel,TX,Approved,None,648,0,0
TXN00052028,CUST002913,MERCH00539,2024-05-23 21:16:35,13.19,Digital Wallet,In-Store,Desktop,Restaurant,IL,Approved,None,842,0,0
TXN00056100,CUST008167,MERCH00513,2024-08-01 23:33:19,30.16,Digital Wallet,Online,Mobile,Entertainment,OH,Approved,None,488,0,0
TXN00066460,CUST000463,MERCH00792,2024-12-12 15:27:28,51.99,Credit Card,Online,POS Terminal,Electronics,OR,Approved,None,315,0,0
TXN00080114,CUST009035,MERCH00609,2024-03-13 22:18:51,26.96,Debit Card,Mobile App,Desktop,Subscription,OR,Approved,None,711,0,0
TXN00012635,CUST010305,MERCH00564,2024-11-05 22:59:10,52.06,Debit Card,Online,Tablet,Travel,IL,Approved,None,393,0,0
TXN00079657,CUST001324,MERCH00133,2024-03-30 14:45:44,145.12,Digital Wallet,Online,Mobile,Fuel,NC,Approved,None,80,0,0
TXN00052416,CUST002619,MERCH00593,2024-12-21 08:57:00,11.85,Credit Card,In-Store,Desktop,Financial Services,FL,Approved,None,361,0,0
TXN00032083,CUST003736,MERCH00358,2024-07-01 14:55:13,20.77,Debit Card,In-Store,Mobile,Subscription,MA,Approved,None,190,0,0
TXN00081873,CUST002625,MERCH00523,2024-01-04 17:23:31,83.86,Credit Card,Online,Mobile,Fuel,IL,Approved,None,483,0,0
TXN00076880,CUST007150,MERCH00042,2024-09-24 12:45:24,13.99,ACH,Online,Mobile,Travel,OR,Approved,None,371,0,0
TXN00002093,CUST000334,MERCH00103,2024-07-23 04:06:02,39.51,Credit Card,Online,Mobile,Grocery,AZ,Approved,None,589,0,0
TXN00014805,CUST009307,MERCH00762,2024-10-18 19:22:31,248.8,Credit Card,Mobile App,Desktop,Restaurant,OH,Failed,Card Limit Exceeded,442,0,0
TXN00063560,CUST000253,MERCH00695,2024-01-27 15:29:04,12.01,Digital Wallet,Online,Desktop,Retail,PA,Approved,None,489,0,0
TXN00018259,CUST002339,MERCH00096,2024-04-19 09:14:01,15.81,ACH,Online,Desktop,Subscription,OH,Approved,None,471,0,0
TXN00077886,CUST011684,MERCH00525,2024-08-01 20:06:39,93.82,Credit Card,Online,Mobile,Grocery,NC,Approved,None,403,0,0
TXN00092043,CUST007449,MERCH00765,2024-10-16 22:55:52,50.78,Debit Card,Online,Mobile,Grocery,CO,Failed,Invalid Account,414,0,0
TXN00093850,CUST000939,MERCH00757,2024-12-17 06:19:25,72.68,Credit Card,Online,POS Terminal,Fuel,NC,Approved,None,461,0,0
TXN00055961,CUST009672,MERCH00116,2024-06-14 04:16:51,44.49,Credit Card,In-Store,Desktop,Entertainment,NV,Approved,None,618,0,0
TXN00093983,CUST002320,MERCH00582,2024-05-05 14:20:23,24.25,Debit Card,In-Store,Mobile,Restaurant,PA,Approved,None,250,0,0
TXN00074962,CUST009283,MERCH00134,2024-02-29 21:46:10,30.16,Digital Wallet,Online,Desktop,Financial Services,NC,Failed,Processor Timeout,385,0,0
TXN00071715,CUST005801,MERCH00059,2024-11-22 20:42:24,90.03,Debit Card,Mobile App,POS Terminal,Healthcare,OH,Approved,None,376,0,0
TXN00021849,CUST001258,MERCH00035,2024-08-19 03:51:40,44.42,Credit Card,Mobile App,Mobile,Grocery,FL,Approved,None,472,0,0
TXN00068195,CUST008843,MERCH00788,2024-04-30 09:32:49,48.11,Debit Card,Mobile App,Desktop,Entertainment,NV,Approved,None,187,0,0
TXN00049669,CUST003806,MERCH00104,2024-05-02 23:56:01,97.16,Credit Card,Online,Desktop,Grocery,MA,Approved,None,605,0,0
TXN00005097,CUST001851,MERCH00057,2024-04-16 22:05:05,97.56,ACH,Online,POS Terminal,Retail,NY,Approved,None,96,0,0
TXN00065596,CUST000172,MERCH00576,2024-05-15 03:44:27,41.04,ACH,In-Store,Mobile,Grocery,OH,Approved,None,80,0,0
TXN00036521,CUST011182,MERCH00373,2024-01-26 09:52:35,65.27,Digital Wallet,In-Store,Desktop,Restaurant,WA,Approved,None,398,0,0
TXN00096642,CUST008980,MERCH00682,2024-03-25 18:13:31,175.53,Debit Card,Online,Desktop,Restaurant,FL,Approved,None,522,0,0
TXN00061027,CUST004033,MERCH00173,2024-09-04 06:13:36,39.1,Digital Wallet,Online,Mobile,Financial Services,MA,Approved,None,201,0,0
TXN00032646,CUST001876,MERCH00197,2024-10-31 00:59:27,68.46,Debit Card,Online,Mobile,Fuel,WA,Approved,None,551,0,0
TXN00020434,CUST005360,MERCH00674,2024-03-04 06:40:05,216.6,ACH,Mobile App,POS Terminal,Grocery,GA,Approved,None,136,0,0
TXN00004006,CUST009059,MERCH00357,2024-03-20 22:04:49,78.23,Credit Card,Mobile App,Mobile,Grocery,CA,Approved,None,477,0,0
TXN00024293,CUST007480,MERCH00513,2024-04-25 17:05:57,54.18,Debit Card,Online,Desktop,Grocery,WA,Approved,None,500,0,0
TXN00021176,CUST011811,MERCH00333,2024-06-18 17:44:53,99.64,Debit Card,In-Store,Mobile,Subscription,OH,Approved,None,441,0,0
TXN00026245,CUST006717,MERCH00432,2024-02-06 20:10:11,45.77,Credit Card,Mobile App,Mobile,Entertainment,CO,Approved,None,482,0,0
TXN00063307,CUST003687,MERCH00272,2024-12-03 19:37:25,13.77,Debit Card,Online,Desktop,Travel,NV,Approved,None,356,0,0
TXN00016023,CUST005819,MERCH00283,2024-11-09 12:05:07,159.08,Credit Card,In-Store,Mobile,Fuel,OH,Approved,None,631,0,0
TXN00034168,CUST011521,MERCH00761,2024-09-07 10:51:03,28.69,Debit Card,Online,Desktop,Retail,AZ,Approved,None,484,0,0
TXN00039012,CUST003971,MERCH00092,2024-08-09 11:15:47,10.6,Debit Card,Online,Desktop,Retail,NV,Failed,Expired Card,645,0,0
TXN00071699,CUST009219,MERCH00319,2024-12-30 12:44:03,8.68,Credit Card,Mobile App,Mobile,Fuel,MA,Approved,None,517,0,0
TXN00048591,CUST008622,MERCH00673,2024-01-24 10:38:25,28.74,Debit Card,Mobile App,Mobile,Financial Services,CA,Approved,None,489,0,0
TXN00039360,CUST011031,MERCH00337,2024-11-15 03:47:42,18.33,Credit Card,In-Store,POS Terminal,Entertainment,CO,Approved,None,420,0,0
TXN00010883,CUST003984,MERCH00454,2024-09-03 02:21:57,142.11,Credit Card,Online,Mobile,Grocery,OR,Approved,None,638,0,0
TXN00056660,CUST002606,MERCH00015,2024-12-20 04:02:49,118.7,Debit Card,Online,Mobile,Retail,CO,Approved,None,178,0,0
TXN00040163,CUST006865,MERCH00128,2024-11-20 08:24:59,56.68,Debit Card,Online,Mobile,Electronics,CO,Approved,None,411,0,0
TXN00090757,CUST008311,MERCH00275,2024-02-21 07:32:25,126.07,Digital Wallet,In-Store,Tablet,Entertainment,OH,Approved,None,492,0,0
TXN00088757,CUST003179,MERCH00641,2024-09-28 07:14:04,4.37,Credit Card,In-Store,Mobile,Financial Services,OH,Approved,None,159,0,0
TXN00096166,CUST003214,MERCH00059,2024-12-11 14:47:28,11.22,Debit Card,Online,Desktop,Financial Services,OH,Approved,None,309,0,0
TXN00049519,CUST003312,MERCH00629,2024-01-27 20:10:40,48.59,Credit Card,In-Store,Desktop,Retail,TX,Approved,None,287,0,0
TXN00021245,CUST005584,MERCH00517,2024-11-26 22:28:27,11.11,Debit Card,Online,Mobile,Financial Services,FL,Approved,None,419,0,0
TXN00087590,CUST010319,MERCH00009,2024-04-08 06:35:44,14.55,Credit Card,Online,Tablet,Entertainment,FL,Approved,None,914,0,0
TXN00071992,CUST008244,MERCH00652,2024-05-09 11:53:09,23.45,Credit Card,Online,Desktop,Grocery,NC,Approved,None,642,0,0
TXN00053618,CUST010981,MERCH00023,2024-02-20 08:53:09,109.95,Debit Card,Online,Mobile,Retail,TX,Approved,None,411,0,0
TXN00096564,CUST011075,MERCH00277,2024-09-25 04:50:41,41.39,Digital Wallet,Online,Tablet,Grocery,GA,Approved,None,84,0,0
TXN00071005,CUST004442,MERCH00786,2024-04-07 03:10:14,8.12,Digital Wallet,Mobile App,Tablet,Financial Services,NC,Approved,None,262,0,0
TXN00046320,CUST006817,MERCH00544,2024-01-05 01:32:22,132.01,Debit Card,Online,Mobile,Retail,NV,Approved,None,473,1,1
TXN00076394,CUST009872,MERCH00784,2024-07-23 16:20:57,67.5,Digital Wallet,Mobile App,POS Terminal,Electronics,NC,Approved,None,344,0,0
TXN00002630,CUST006465,MERCH00107,2024-07-07 22:39:23,19.16,Credit Card,Mobile App,Tablet,Subscription,WA,Approved,None,510,0,0
TXN00007559,CUST010207,MERCH00797,2024-09-27 20:49:29,26.16,Debit Card,In-Store,Desktop,Financial Services,NV,Approved,None,242,0,0
TXN00064501,CUST008109,MERCH00637,2024-12-09 01:21:55,73.45,Digital Wallet,Online,Desktop,Electronics,OH,Failed,Card Limit Exceeded,445,0,0
TXN00086940,CUST007229,MERCH00779,2024-08-22 23:35:49,92.19,Credit Card,In-Store,Mobile,Grocery,GA,Approved,None,398,0,0
TXN00080283,CUST003063,MERCH00577,2024-06-20 06:50:52,11.05,Digital Wallet,Online,POS Terminal,Retail,GA,Approved,None,509,0,0
TXN00094801,CUST002379,MERCH00186,2024-04-06 11:55:15,10.99,Debit Card,Online,Mobile,Financial Services,NY,Failed,Card Limit Exceeded,289,0,0
TXN00054592,CUST004590,MERCH00037,2024-10-25 14:01:48,38.91,Digital Wallet,Mobile App,Tablet,Travel,FL,Approved,None,674,0,0
TXN00084598,CUST009217,MERCH00547,2024-10-03 18:07:47,74.64,Debit Card,Online,POS Terminal,Grocery,WA,Approved,None,450,0,0
TXN00063086,CUST000447,MERCH00377,2024-06-27 20:00:14,203.43,ACH,In-Store,POS Terminal,Subscription,IL,Approved,None,550,0,0
TXN00013662,CUST007167,MERCH00596,2024-07-22 01:36:16,32.39,Credit Card,In-Store,Tablet,Restaurant,IL,Failed,Network Error,617,0,0
TXN00054232,CUST011663,MERCH00554,2024-11-06 11:05:11,47.12,Credit Card,Online,Tablet,Grocery,WA,Approved,None,304,0,0
TXN00008930,CUST002278,MERCH00552,2024-11-14 13:25:38,45.32,Digital Wallet,In-Store,Mobile,Retail,AZ,Approved,None,640,0,0
TXN00014163,CUST003070,MERCH00158,2024-02-14 01:01:58,25.5,Debit Card,Online,Desktop,Healthcare,MA,Approved,None,537,0,0
TXN00075285,CUST009626,MERCH00298,2024-06-13 00:50:14,97.12,ACH,Online,Desktop,Entertainment,MA,Approved,None,627,0,0
TXN00003788,CUST007292,MERCH00476,2024-01-28 05:05:12,90.99,Debit Card,Online,Tablet,Grocery,NY,Approved,None,402,0,0
TXN00039842,CUST006653,MERCH00630,2024-07-29 05:52:29,48.56,Debit Card,Online,Mobile,Healthcare,NC,Approved,None,372,0,0
TXN00065169,CUST001178,MERCH00343,2024-06-29 11:25:04,85.47,Credit Card,In-Store,Mobile,Travel,MA,Failed,Merchant Decline,301,1,0
TXN00020415,CUST006069,MERCH00535,2024-01-18 12:06:26,12.6,Debit Card,Online,Desktop,Healthcare,NY,Approved,None,380,0,0
TXN00013146,CUST011839,MERCH00320,2024-07-24 06:18:20,4.31,Debit Card,Mobile App,Desktop,Healthcare,FL,Approved,None,513,0,0
TXN00036519,CUST005414,MERCH00163,2024-06-23 22:47:25,22.18,Credit Card,Online,Mobile,Subscription,PA,Approved,None,824,0,0
TXN00070563,CUST003848,MERCH00666,2024-07-18 16:41:28,61.72,Credit Card,Mobile App,Desktop,Grocery,WA,Approved,None,688,0,0
TXN00072559,CUST005246,MERCH00095,2024-10-31 09:14:33,17.9,Debit Card,Mobile App,Desktop,Retail,CO,Approved,None,602,0,0
TXN00095512,CUST008255,MERCH00267,2024-02-12 09:43:03,12.86,Debit Card,Online,Desktop,Healthcare,NC,Approved,None,365,0,0
TXN00051005,CUST003426,MERCH00487,2024-10-04 18:52:35,21.99,Debit Card,Online,POS Terminal,Retail,CA,Approved,None,126,0,0
TXN00088228,CUST005874,MERCH00340,2024-03-19 00:01:17,10.52,ACH,Online,Desktop,Financial Services,FL,Approved,None,684,0,0
TXN00069019,CUST001295,MERCH00635,2024-01-10 15:18:09,37.24,Debit Card,In-Store,Tablet,Fuel,IL,Approved,None,355,0,0
TXN00096501,CUST004079,MERCH00322,2024-04-24 07:12:48,46.11,Credit Card,In-Store,Tablet,Grocery,OH,Approved,None,728,0,0
TXN00034550,CUST007459,MERCH00477,2024-05-29 02:52:34,88.33,Credit Card,In-Store,Mobile,Entertainment,NC,Failed,Suspected Fraud,565,0,0
TXN00059125,CUST001041,MERCH00155,2024-05-16 22:42:51,53.08,ACH,Mobile App,POS Terminal,Entertainment,CO,Approved,None,558,0,0
TXN00086010,CUST010617,MERCH00488,2024-05-07 11:40:41,33.67,Debit Card,Online,Desktop,Electronics,NY,Approved,None,508,0,0
TXN00042244,CUST008961,MERCH00585,2024-08-03 23:49:39,28.12,Debit Card,In-Store,Tablet,Retail,GA,Approved,None,447,0,0
TXN00097585,CUST002389,MERCH00581,2024-01-19 23:11:11,25.74,Credit Card,Mobile App,POS Terminal,Electronics,OH,Approved,None,364,0,0
TXN00013898,CUST006273,MERCH00774,2024-10-13 08:29:50,11.33,Credit Card,In-Store,Mobile,Healthcare,AZ,Approved,None,743,0,0
TXN00057162,CUST008840,MERCH00487,2024-02-03 08:01:49,17.21,Debit Card,In-Store,POS Terminal,Healthcare,MA,Approved,None,367,0,0
TXN00068431,CUST003843,MERCH00698,2024-11-30 10:56:44,9.72,Digital Wallet,Online,Mobile,Travel,IL,Approved,None,445,0,0
TXN00090675,CUST002028,MERCH00297,2024-08-08 22:55:52,146.18,Debit Card,In-Store,Mobile,Retail,FL,Approved,None,351,0,0
TXN00025003,CUST005885,MERCH00371,2024-05-20 10:06:25,153.12,Debit Card,Online,Mobile,Grocery,CO,Failed,Invalid Account,206,0,0
TXN00062938,CUST009215,MERCH00491,2024-07-02 21:25:23,161.69,Credit Card,In-Store,Mobile,Retail,GA,Approved,None,446,0,0
TXN00033408,CUST000664,MERCH00518,2024-10-31 03:08:11,55.4,Digital Wallet,Online,Desktop,Retail,IL,Approved,None,406,0,0
TXN00044968,CUST010385,MERCH00427,2024-09-10 06:10:50,28.1,Credit Card,Online,Desktop,Electronics,AZ,Approved,None,312,0,0
TXN00005202,CUST001869,MERCH00334,2024-02-11 20:01:29,21.48,Digital Wallet,Online,Mobile,Restaurant,MA,Approved,None,467,0,0
TXN00044972,CUST003217,MERCH00684,2024-06-12 02:11:21,47.54,Digital Wallet,In-Store,Tablet,Retail,NC,Approved,None,570,0,0
TXN00084357,CUST011068,MERCH00431,2024-04-12 04:14:46,41.83,Credit Card,Online,POS Terminal,Travel,TX,Approved,None,493,0,0
TXN00015471,CUST009380,MERCH00217,2024-08-24 18:36:41,15.83,Credit Card,In-Store,Desktop,Financial Services,NY,Approved,None,285,0,0
TXN00025646,CUST002737,MERCH00435,2024-10-10 19:35:33,50.77,Digital Wallet,Online,Desktop,Grocery,FL,Approved,None,419,0,0
TXN00024731,CUST011480,MERCH00799,2024-08-10 07:14:54,69.9,Debit Card,In-Store,POS Terminal,,PA,Approved,None,474,0,0
TXN00021335,CUST001390,MERCH00243,2024-08-30 14:58:53,23.86,Debit Card,In-Store,Mobile,Financial Services,WA,Approved,None,319,0,0
TXN00081177,CUST010559,MERCH00471,2024-12-09 15:51:33,10.0,Credit Card,Online,Tablet,Electronics,PA,Approved,None,187,0,0
TXN00093738,CUST006232,MERCH00030,2024-12-05 05:35:54,3.81,Debit Card,Online,Desktop,Electronics,NV,Approved,None,291,0,0
TXN00020878,CUST005961,MERCH00190,2024-11-17 11:24:56,12.16,Credit Card,Online,Mobile,Travel,CO,Approved,None,271,0,0
TXN00000225,CUST006119,MERCH00221,2024-06-13 11:59:48,96.75,Credit Card,Online,Desktop,Restaurant,OR,Approved,None,513,0,0
TXN00080494,CUST001494,MERCH00525,2024-12-02 11:58:00,73.77,Credit Card,Online,Desktop,Electronics,IL,Approved,None,278,0,0
TXN00047393,CUST006727,MERCH00469,2024-05-03 23:21:28,11.72,Debit Card,In-Store,POS Terminal,Retail,MA,Approved,None,631,0,0
TXN00038389,CUST007190,MERCH00668,2024-09-17 07:58:06,28.63,Debit Card,Online,POS Terminal,Fuel,AZ,Approved,None,473,0,0
TXN00085258,CUST006156,MERCH00456,2024-11-13 22:42:17,9.4,Debit Card,Online,Mobile,Financial Services,NC,Approved,None,359,0,0
TXN00040407,CUST009153,MERCH00353,2024-04-12 02:00:44,5.57,ACH,In-Store,POS Terminal,Entertainment,FL,Approved,None,484,0,0
TXN00064694,CUST008238,MERCH00592,2024-01-21 16:40:20,14.25,Credit Card,Online,POS Terminal,Subscription,PA,Approved,None,567,0,0
TXN00084846,CUST007156,MERCH00440,2024-06-06 02:30:32,23.45,Credit Card,In-Store,Desktop,Entertainment,GA,Approved,None,355,0,0
TXN00097039,CUST003395,MERCH00695,2024-09-30 01:20:23,39.25,Debit Card,Mobile App,POS Terminal,Subscription,OH,Approved,None,485,0,0
TXN00099403,CUST005866,MERCH00762,2024-02-11 09:20:03,43.46,ACH,In-Store,Mobile,Fuel,CO,Approved,None,306,0,0
TXN00006986,CUST010816,MERCH00688,2024-06-01 11:33:01,88.15,Credit Card,Online,Desktop,Entertainment,WA,Approved,None,408,1,0
TXN00070825,CUST001771,MERCH00450,2024-06-16 18:13:45,15.77,Digital Wallet,In-Store,Mobile,Healthcare,GA,Approved,None,406,0,0
TXN00051341,CUST007386,MERCH00499,2024-03-11 14:19:25,22.35,Digital Wallet,In-Store,Mobile,Fuel,WA,Approved,None,443,0,0
TXN00054275,CUST003001,MERCH00454,2024-04-14 15:34:29,5.11,ACH,Online,Mobile,Entertainment,OH,Approved,None,459,0,0
TXN00078287,CUST001088,MERCH00205,2024-05-26 09:30:20,22.64,Credit Card,Online,Mobile,Financial Services,OH,Approved,None,794,0,0
TXN00038595,CUST006721,MERCH00528,2024-01-10 03:35:53,78.15,Credit Card,Mobile App,POS Terminal,Electronics,CA,Approved,None,172,0,0
TXN00093127,CUST002157,MERCH00131,2024-01-29 13:51:02,63.95,Credit Card,Online,Mobile,Fuel,NY,Approved,None,352,0,0
TXN00059227,CUST004309,MERCH00514,2024-02-01 05:27:22,97.15,Credit Card,Online,Tablet,Retail,CA,Approved,None,644,0,0
TXN00095053,CUST007043,MERCH00482,2024-12-02 22:52:42,18.05,Credit Card,Online,Tablet,Restaurant,TX,Approved,None,426,0,0
TXN00087693,CUST000996,MERCH00615,2024-06-19 13:09:32,29.41,Credit Card,Online,Desktop,Grocery,FL,Approved,None,427,0,0
TXN00070486,CUST006447,MERCH00259,2024-05-28 06:55:36,14.78,Digital Wallet,Online,Desktop,Financial Services,OH,Approved,None,398,0,0
